from_id,to_id,strength,lag_days,polarity,influence_type
evt_1292675685,evt_1293030001,0.652,2,1,direct
evt_1293030000,evt_1293090033,0.615,1,1,thematic
evt_1293030001,evt_1293090033,0.615,1,1,thematic
evt_1292672778,evt_1293090033,0.503,2,1,thematic
evt_1293030001,evt_1293090038,0.765,1,1,direct
evt_1292672778,evt_1293090038,0.652,2,1,direct
evt_1292672779,evt_1293090038,0.652,2,1,direct
evt_1293030001,evt_1293090039,0.765,1,-1,direct
evt_1293090038,evt_1293090039,0.765,1,-1,direct
evt_1292672778,evt_1293090039,0.652,2,-1,direct
evt_1293030000,evt_1293090674,0.615,1,1,thematic
evt_1293030001,evt_1293090674,0.615,1,1,thematic
evt_1293090033,evt_1293090674,0.615,1,1,thematic
evt_1293030000,evt_1293090675,0.615,1,-1,thematic
evt_1293030001,evt_1293090675,0.615,1,-1,thematic
evt_1293090033,evt_1293090675,0.615,1,-1,thematic
evt_1293030001,evt_1293090676,0.765,1,1,direct
evt_1293090038,evt_1293090676,0.765,1,1,direct
evt_1293090039,evt_1293090676,0.765,1,-1,direct
evt_1293030000,evt_1293154570,0.546,1,1,thematic
evt_1293030001,evt_1293154570,0.546,1,1,thematic
evt_1293090033,evt_1293154570,0.546,1,1,thematic
evt_1293030001,evt_1293230001,0.696,1,1,direct
evt_1293090038,evt_1293230001,0.696,1,1,direct
evt_1293090039,evt_1293230001,0.696,1,-1,direct
evt_1293154570,evt_1293231394,0.615,1,1,thematic
evt_1293230001,evt_1293231394,0.615,1,1,thematic
evt_1293030000,evt_1293231394,0.546,1,1,thematic
evt_1292672780,evt_1293231393,0.473,3,1,thematic
evt_1292672781,evt_1293231393,0.473,3,1,thematic
evt_1292675687,evt_1293231393,0.473,3,1,thematic
evt_1293230001,evt_1293423100,0.696,1,1,direct
evt_1293030001,evt_1293423100,0.652,2,1,direct
evt_1293090038,evt_1293423100,0.652,2,1,direct
evt_1293423100,evt_1293424139,0.615,1,1,thematic
evt_1293154570,evt_1293424139,0.546,1,1,thematic
evt_1293230001,evt_1293424139,0.546,1,1,thematic
evt_1293423100,evt_1293622473,0.546,1,1,thematic
evt_1293424139,evt_1293622473,0.546,1,1,thematic
evt_1293154570,evt_1293622473,0.503,2,1,thematic
evt_1293622473,evt_1293622474,0.765,1,1,direct
evt_1293423100,evt_1293622474,0.546,1,1,thematic
evt_1293424139,evt_1293622474,0.546,1,1,thematic
evt_1293622473,evt_1293622475,0.765,1,1,direct
evt_1293622474,evt_1293622475,0.765,1,1,direct
evt_1293423100,evt_1293622475,0.546,1,1,thematic
evt_1293622473,evt_1293622476,0.765,1,1,direct
evt_1293622474,evt_1293622476,0.765,1,1,direct
evt_1293622475,evt_1293622476,0.765,1,1,direct
evt_1293622473,evt_1293622513,0.615,1,1,thematic
evt_1293622474,evt_1293622513,0.615,1,1,thematic
evt_1293622475,evt_1293622513,0.615,1,1,thematic
evt_1293622473,evt_1293622514,0.615,1,-1,thematic
evt_1293622474,evt_1293622514,0.615,1,-1,thematic
evt_1293622475,evt_1293622514,0.615,1,-1,thematic
evt_1293423100,evt_1293622515,0.696,1,1,direct
evt_1293230001,evt_1293622515,0.652,2,1,direct
evt_1293030001,evt_1293622515,0.623,3,1,direct
evt_1293622515,evt_1293622516,0.765,1,-1,direct
evt_1293423100,evt_1293622516,0.696,1,-1,direct
evt_1293230001,evt_1293622516,0.652,2,-1,direct
evt_1293154570,evt_1293622517,0.652,2,1,direct
evt_1293622473,evt_1293622517,0.615,1,1,thematic
evt_1293622474,evt_1293622517,0.615,1,1,thematic
evt_1293622473,evt_1293622518,0.765,1,1,direct
evt_1293622474,evt_1293622518,0.765,1,1,direct
evt_1293622475,evt_1293622518,0.765,1,1,direct
evt_1293622473,evt_1293622519,0.765,1,1,direct
evt_1293622474,evt_1293622519,0.765,1,1,direct
evt_1293622475,evt_1293622519,0.765,1,1,direct
evt_1293622473,evt_1293735856,0.696,1,1,direct
evt_1293622474,evt_1293735856,0.696,1,1,direct
evt_1293622475,evt_1293735856,0.696,1,1,direct
evt_1293735856,evt_1293735857,0.765,1,1,direct
evt_1293622473,evt_1293735857,0.696,1,1,direct
evt_1293622474,evt_1293735857,0.696,1,1,direct
evt_1293735856,evt_1294211508,0.503,2,1,thematic
evt_1293735857,evt_1294211508,0.503,2,1,thematic
evt_1293622473,evt_1294211508,0.473,3,1,thematic
evt_1293622515,evt_1294211509,0.623,3,1,direct
evt_1293622516,evt_1294211509,0.623,3,-1,direct
evt_1294211508,evt_1294211509,0.615,1,1,thematic
evt_1294211508,evt_1294211510,0.615,1,-1,thematic
evt_1294211509,evt_1294211510,0.615,1,-1,thematic
evt_1293735856,evt_1294211510,0.503,2,-1,thematic
evt_1294211508,evt_1294389900,0.503,2,1,thematic
evt_1294211509,evt_1294389900,0.503,2,1,thematic
evt_1294211510,evt_1294389900,0.503,2,-1,thematic
evt_1294389900,evt_1294466533,0.615,1,1,thematic
evt_1294211508,evt_1294466533,0.503,2,1,thematic
evt_1294211509,evt_1294466533,0.503,2,1,thematic
evt_1294389900,evt_1294466534,0.615,1,1,thematic
evt_1294466533,evt_1294466534,0.615,1,1,thematic
evt_1294211508,evt_1294466534,0.503,2,1,thematic
evt_1294389900,evt_1294467847,0.615,1,1,thematic
evt_1294466533,evt_1294467847,0.615,1,1,thematic
evt_1294466534,evt_1294467847,0.615,1,1,thematic
evt_1294389900,evt_1294467848,0.615,1,1,thematic
evt_1294466533,evt_1294467848,0.615,1,1,thematic
evt_1294466534,evt_1294467848,0.615,1,1,thematic
evt_1294389900,evt_1294576452,0.546,1,1,thematic
evt_1294466533,evt_1294576452,0.546,1,1,thematic
evt_1294466534,evt_1294576452,0.546,1,1,thematic
evt_1294576452,evt_1294577633,0.765,1,1,direct
evt_1294389900,evt_1294577633,0.546,1,1,thematic
evt_1294466533,evt_1294577633,0.546,1,1,thematic
evt_1294576452,evt_1294872635,0.546,1,1,thematic
evt_1294577633,evt_1294872635,0.546,1,1,thematic
evt_1294389900,evt_1294872635,0.503,2,1,thematic
evt_1294872635,evt_1294872636,0.765,1,1,direct
evt_1294576452,evt_1294872636,0.546,1,1,thematic
evt_1294577633,evt_1294872636,0.546,1,1,thematic
evt_1294872635,evt_1294872637,0.765,1,1,direct
evt_1294872636,evt_1294872637,0.765,1,1,direct
evt_1294576452,evt_1294872637,0.546,1,1,thematic
evt_1294872635,evt_1294872638,0.765,1,-1,direct
evt_1294872636,evt_1294872638,0.765,1,-1,direct
evt_1294872637,evt_1294872638,0.765,1,-1,direct
evt_1294872635,evt_1294872648,0.615,1,1,thematic
evt_1294872636,evt_1294872648,0.615,1,1,thematic
evt_1294872637,evt_1294872648,0.615,1,1,thematic
evt_1294872648,evt_1294872649,0.765,1,1,direct
evt_1294872635,evt_1294872649,0.615,1,1,thematic
evt_1294872636,evt_1294872649,0.615,1,1,thematic
evt_1294872635,evt_1294872798,0.615,1,1,thematic
evt_1294872636,evt_1294872798,0.615,1,1,thematic
evt_1294872637,evt_1294872798,0.615,1,1,thematic
evt_1294872798,evt_1294872799,0.765,1,1,direct
evt_1294872635,evt_1294872799,0.615,1,1,thematic
evt_1294872636,evt_1294872799,0.615,1,1,thematic
evt_1294872635,evt_1294872885,0.615,1,1,thematic
evt_1294872636,evt_1294872885,0.615,1,1,thematic
evt_1294872637,evt_1294872885,0.615,1,1,thematic
evt_1294872635,evt_1294873043,0.615,1,1,thematic
evt_1294872636,evt_1294873043,0.615,1,1,thematic
evt_1294872637,evt_1294873043,0.615,1,1,thematic
evt_1294872635,evt_1294873183,0.615,1,1,thematic
evt_1294872636,evt_1294873183,0.615,1,1,thematic
evt_1294872637,evt_1294873183,0.615,1,1,thematic
evt_1294873183,evt_1294873184,0.765,1,1,direct
evt_1294872635,evt_1294873184,0.615,1,1,thematic
evt_1294872636,evt_1294873184,0.615,1,1,thematic
evt_1294872635,evt_1294873885,0.615,1,1,thematic
evt_1294872636,evt_1294873885,0.615,1,1,thematic
evt_1294872637,evt_1294873885,0.615,1,1,thematic
evt_1294873885,evt_1294873886,0.765,1,1,direct
evt_1294872635,evt_1294873886,0.615,1,1,thematic
evt_1294872636,evt_1294873886,0.615,1,1,thematic
evt_1294872635,evt_1294873947,0.615,1,1,thematic
evt_1294872636,evt_1294873947,0.615,1,1,thematic
evt_1294872637,evt_1294873947,0.615,1,1,thematic
evt_1294872635,evt_1294873949,0.765,1,1,direct
evt_1294872636,evt_1294873949,0.765,1,1,direct
evt_1294872637,evt_1294873949,0.765,1,1,direct
evt_1294872635,evt_1294873950,0.765,1,1,direct
evt_1294872636,evt_1294873950,0.765,1,1,direct
evt_1294872637,evt_1294873950,0.765,1,1,direct
evt_1294872798,evt_1294873952,0.765,1,1,direct
evt_1294872799,evt_1294873952,0.765,1,1,direct
evt_1294872635,evt_1294873952,0.615,1,1,thematic
evt_1294872635,evt_1294873948,0.465,1,-1,indirect
evt_1294872636,evt_1294873948,0.465,1,-1,indirect
evt_1294872637,evt_1294873948,0.465,1,-1,indirect
evt_1294872635,evt_1294873951,0.615,1,-1,direct
evt_1294872636,evt_1294873951,0.615,1,-1,direct
evt_1294872637,evt_1294873951,0.615,1,-1,direct
evt_1294872885,evt_1294873953,0.765,1,1,direct
evt_1294872635,evt_1294873953,0.615,1,1,thematic
evt_1294872636,evt_1294873953,0.615,1,1,thematic
evt_1294873043,evt_1294873954,0.765,1,1,direct
evt_1294872636,evt_1294873954,0.615,1,1,thematic
evt_1294872637,evt_1294873954,0.615,1,1,thematic
evt_1294873043,evt_1294873955,0.765,1,1,direct
evt_1294873954,evt_1294873955,0.765,1,1,direct
evt_1294872637,evt_1294873955,0.615,1,1,thematic
evt_1294873183,evt_1294873956,0.765,1,1,direct
evt_1294873184,evt_1294873956,0.765,1,1,direct
evt_1294872638,evt_1294873956,0.615,1,-1,thematic
evt_1294873183,evt_1294873957,0.765,1,1,direct
evt_1294873184,evt_1294873957,0.765,1,1,direct
evt_1294873956,evt_1294873957,0.765,1,1,direct
evt_1294873885,evt_1294873958,0.765,1,1,direct
evt_1294873886,evt_1294873958,0.765,1,1,direct
evt_1294872649,evt_1294873958,0.615,1,1,thematic
evt_1294873885,evt_1294873959,0.765,1,1,direct
evt_1294873886,evt_1294873959,0.765,1,1,direct
evt_1294873958,evt_1294873959,0.765,1,1,direct
evt_1294873885,evt_1294873960,0.615,1,-1,direct
evt_1294873886,evt_1294873960,0.615,1,-1,direct
evt_1294873948,evt_1294873960,0.615,1,1,thematic
evt_1294873948,evt_1294984901,0.546,1,1,thematic
evt_1294873951,evt_1294984901,0.546,1,1,thematic
evt_1294873960,evt_1294984901,0.546,1,1,thematic
evt_1294984901,evt_1295187585,0.569,1,1,thematic
evt_1294873948,evt_1295187585,0.503,2,1,thematic
evt_1294873951,evt_1295187585,0.503,2,1,thematic
evt_1291633868,evt_1291633878,0.615,1,1,thematic
evt_1291633860,evt_1291633878,0.615,1,1,thematic
evt_1291633877,evt_1291633878,0.615,1,1,thematic
evt_1291633878,evt_1291634135,0.765,1,1,direct
evt_1291633868,evt_1291634135,0.615,1,1,thematic
evt_1291634134,evt_1291634135,0.615,1,1,thematic
evt_1291633868,evt_1291783270,0.546,1,1,thematic
evt_1291633878,evt_1291783270,0.546,1,1,thematic
evt_1291634134,evt_1291783270,0.546,1,1,thematic
evt_1291783270,evt_1291784396,0.615,1,1,thematic
evt_1291633868,evt_1291784396,0.546,1,1,thematic
evt_1291633878,evt_1291784396,0.546,1,1,thematic
evt_1291783270,evt_1291784397,0.615,1,1,thematic
evt_1291784396,evt_1291784397,0.615,1,1,thematic
evt_1291633868,evt_1291784397,0.546,1,1,thematic
evt_1291783270,evt_1291874551,0.615,1,1,thematic
evt_1291784396,evt_1291874551,0.615,1,1,thematic
evt_1291784397,evt_1291874551,0.615,1,1,thematic
evt_1291783270,evt_1291875584,0.615,1,1,thematic
evt_1291784396,evt_1291875584,0.615,1,1,thematic
evt_1291784397,evt_1291875584,0.615,1,1,thematic
evt_1291783270,evt_1292100581,0.546,1,1,thematic
evt_1291784396,evt_1292100581,0.546,1,1,thematic
evt_1291784397,evt_1292100581,0.546,1,1,thematic
evt_1292100581,evt_1292100835,0.765,1,1,direct
evt_1291783270,evt_1292100835,0.546,1,1,thematic
evt_1291784396,evt_1292100835,0.546,1,1,thematic
evt_1292100581,evt_1292322062,0.546,1,1,thematic
evt_1292100835,evt_1292322062,0.546,1,1,thematic
evt_1292100836,evt_1292322062,0.546,1,1,thematic
evt_1292322062,evt_1292322063,0.615,1,1,thematic
evt_1292100581,evt_1292322063,0.546,1,1,thematic
evt_1292100835,evt_1292322063,0.546,1,1,thematic
evt_1292322062,evt_1292442865,0.546,1,1,thematic
evt_1292322063,evt_1292442865,0.546,1,1,thematic
evt_1292100581,evt_1292442865,0.503,2,1,thematic
evt_1292442865,evt_1292442866,0.615,1,1,thematic
evt_1292322062,evt_1292442866,0.546,1,1,thematic
evt_1292322063,evt_1292442866,0.546,1,1,thematic
evt_1292442865,evt_1292442867,0.615,1,1,thematic
evt_1292442866,evt_1292442867,0.615,1,1,thematic
evt_1292322062,evt_1292442867,0.546,1,1,thematic
evt_1292442865,evt_1292442868,0.615,1,1,thematic
evt_1292442866,evt_1292442868,0.615,1,1,thematic
evt_1292442867,evt_1292442868,0.615,1,1,thematic
evt_1292442865,evt_1292442869,0.615,1,-1,thematic
evt_1292442866,evt_1292442869,0.615,1,-1,thematic
evt_1292442867,evt_1292442869,0.615,1,-1,thematic
evt_1292442865,evt_1292442870,0.615,1,-1,thematic
evt_1292442866,evt_1292442870,0.615,1,-1,thematic
evt_1292442867,evt_1292442870,0.615,1,-1,thematic
evt_1292442865,evt_1292546970,0.615,1,1,thematic
evt_1292442866,evt_1292546970,0.615,1,1,thematic
evt_1292442867,evt_1292546970,0.615,1,1,thematic
evt_1292442865,evt_1292548027,0.615,1,1,thematic
evt_1292442866,evt_1292548027,0.615,1,1,thematic
evt_1292442867,evt_1292548027,0.615,1,1,thematic
evt_1292442865,evt_1292773044,0.546,1,1,thematic
evt_1292442866,evt_1292773044,0.546,1,1,thematic
evt_1292442867,evt_1292773044,0.546,1,1,thematic
evt_1292773044,evt_1292774440,0.615,1,1,thematic
evt_1292442865,evt_1292774440,0.546,1,1,thematic
evt_1292442866,evt_1292774440,0.546,1,1,thematic
evt_1292774440,evt_1292774441,0.765,1,1,direct
evt_1292773044,evt_1292774441,0.615,1,1,thematic
evt_1292442865,evt_1292774441,0.546,1,1,thematic
evt_1292774440,evt_1292774442,0.765,1,1,direct
evt_1292774441,evt_1292774442,0.765,1,1,direct
evt_1292773044,evt_1292774442,0.615,1,1,thematic
evt_1292442865,evt_1292547173,0.465,1,-1,indirect
evt_1292442866,evt_1292547173,0.465,1,-1,indirect
evt_1292442867,evt_1292547173,0.465,1,-1,indirect
evt_1292773044,evt_1293090522,0.503,2,1,thematic
evt_1292774440,evt_1293090522,0.503,2,1,thematic
evt_1292774441,evt_1293090522,0.503,2,1,thematic
evt_1293090522,evt_1293230780,0.546,1,1,thematic
evt_1292773044,evt_1293230780,0.473,3,1,thematic
evt_1292774440,evt_1293230780,0.473,3,1,thematic
evt_1293230780,evt_1293231067,0.615,1,1,thematic
evt_1293090522,evt_1293231067,0.546,1,1,thematic
evt_1292773044,evt_1293231067,0.473,3,1,thematic
evt_1293230780,evt_1293231068,0.615,1,1,thematic
evt_1293231067,evt_1293231068,0.615,1,1,thematic
evt_1293090522,evt_1293231068,0.546,1,1,thematic
evt_1293230780,evt_1293336636,0.546,1,1,thematic
evt_1293231067,evt_1293336636,0.546,1,1,thematic
evt_1293231068,evt_1293336636,0.546,1,1,thematic
evt_1293336636,evt_1293336637,0.615,1,-1,thematic
evt_1293230780,evt_1293336637,0.546,1,-1,thematic
evt_1293231067,evt_1293336637,0.546,1,-1,thematic
evt_1293336636,evt_1293336638,0.615,1,1,thematic
evt_1293336637,evt_1293336638,0.615,1,-1,thematic
evt_1293230780,evt_1293336638,0.546,1,1,thematic
evt_1293336636,evt_1293336804,0.615,1,1,thematic
evt_1293336637,evt_1293336804,0.615,1,-1,thematic
evt_1293336638,evt_1293336804,0.615,1,1,thematic
evt_1293090522,evt_1293423805,0.652,2,1,direct
evt_1293336636,evt_1293423805,0.615,1,1,thematic
evt_1293336637,evt_1293423805,0.615,1,-1,thematic
evt_1293336636,evt_1293622209,0.546,1,1,thematic
evt_1293336637,evt_1293622209,0.546,1,-1,thematic
evt_1293336638,evt_1293622209,0.546,1,1,thematic
evt_1293622209,evt_1293734580,0.546,1,1,thematic
evt_1293336636,evt_1293734580,0.503,2,1,thematic
evt_1293336637,evt_1293734580,0.503,2,-1,thematic
evt_1293734580,evt_1293735283,0.615,1,-1,thematic
evt_1293735282,evt_1293735283,0.615,1,-1,thematic
evt_1293622209,evt_1293735283,0.546,1,-1,thematic
evt_1293735283,evt_1293735284,0.765,1,1,direct
evt_1293734580,evt_1293735284,0.615,1,-1,thematic
evt_1293735282,evt_1293735284,0.615,1,-1,thematic
evt_1293734580,evt_1293735299,0.615,1,1,thematic
evt_1293735283,evt_1293735299,0.615,1,-1,thematic
evt_1293735284,evt_1293735299,0.615,1,-1,thematic
evt_1293336636,evt_1293423774,0.465,1,-1,indirect
evt_1293336637,evt_1293423774,0.465,1,1,indirect
evt_1293336638,evt_1293423774,0.465,1,-1,indirect
evt_1293423774,evt_1293423803,0.615,1,1,thematic
evt_1293336636,evt_1293423803,0.465,1,-1,indirect
evt_1293336637,evt_1293423803,0.465,1,1,indirect
evt_1293423774,evt_1293423804,0.765,1,1,direct
evt_1293423803,evt_1293423804,0.615,1,1,thematic
evt_1293336636,evt_1293423804,0.465,1,-1,indirect
evt_1293423774,evt_1293423806,0.615,1,1,thematic
evt_1293423803,evt_1293423806,0.615,1,1,thematic
evt_1293423804,evt_1293423806,0.615,1,1,thematic
evt_1293423806,evt_1293423807,0.765,1,1,direct
evt_1293423774,evt_1293423807,0.615,1,1,thematic
evt_1293423803,evt_1293423807,0.615,1,1,thematic
evt_1293734580,evt_1293941192,0.546,1,1,thematic
evt_1293735283,evt_1293941192,0.546,1,-1,thematic
evt_1293735284,evt_1293941192,0.546,1,-1,thematic
evt_1293941192,evt_1293941193,0.765,1,1,direct
evt_1293734580,evt_1293941193,0.546,1,1,thematic
evt_1293735283,evt_1293941193,0.546,1,-1,thematic
evt_1293941192,evt_1293942135,0.615,1,1,thematic
evt_1293941193,evt_1293942135,0.615,1,1,thematic
evt_1293734580,evt_1293942135,0.546,1,1,thematic
evt_1293941192,evt_1293942136,0.615,1,1,thematic
evt_1293941193,evt_1293942136,0.615,1,1,thematic
evt_1293942135,evt_1293942136,0.615,1,1,thematic
evt_1293941192,evt_1293942137,0.615,1,-1,thematic
evt_1293941193,evt_1293942137,0.615,1,-1,thematic
evt_1293942135,evt_1293942137,0.615,1,-1,thematic
evt_1293941192,evt_1293942138,0.615,1,-1,thematic
evt_1293941193,evt_1293942138,0.615,1,-1,thematic
evt_1293942135,evt_1293942138,0.615,1,-1,thematic
evt_1293941192,evt_1293942140,0.765,1,1,direct
evt_1293941193,evt_1293942140,0.765,1,1,direct
evt_1293942135,evt_1293942140,0.615,1,1,thematic
evt_1293941192,evt_1293942141,0.765,1,1,direct
evt_1293941193,evt_1293942141,0.765,1,1,direct
evt_1293942140,evt_1293942141,0.765,1,1,direct
evt_1293423774,evt_1293942139,0.473,3,1,thematic
evt_1293423803,evt_1293942139,0.473,3,1,thematic
evt_1293423804,evt_1293942139,0.473,3,1,thematic
evt_1293941192,evt_1293942142,0.615,1,1,thematic
evt_1293941193,evt_1293942142,0.615,1,1,thematic
evt_1293942135,evt_1293942142,0.615,1,1,thematic
evt_1293942142,evt_1293942143,0.765,1,1,direct
evt_1293941192,evt_1293942143,0.615,1,1,thematic
evt_1293941193,evt_1293942143,0.615,1,1,thematic
evt_1293941192,evt_1293942144,0.615,1,1,thematic
evt_1293941193,evt_1293942144,0.615,1,1,thematic
evt_1293942135,evt_1293942144,0.615,1,1,thematic
evt_1293942142,evt_1294140685,0.696,1,1,direct
evt_1293942143,evt_1294140685,0.696,1,1,direct
evt_1293941192,evt_1294140685,0.546,1,1,thematic
evt_1294140685,evt_1294140686,0.765,1,1,direct
evt_1293942142,evt_1294140686,0.696,1,1,direct
evt_1293942143,evt_1294140686,0.696,1,1,direct
evt_1294140685,evt_1294328866,0.546,1,1,thematic
evt_1294140686,evt_1294328866,0.546,1,1,thematic
evt_1293941192,evt_1294328866,0.503,2,1,thematic
evt_1294328866,evt_1294329127,0.615,1,1,thematic
evt_1294140685,evt_1294329127,0.546,1,1,thematic
evt_1294140686,evt_1294329127,0.546,1,1,thematic
evt_1294328866,evt_1294329172,0.765,1,1,direct
evt_1294329127,evt_1294329172,0.615,1,1,thematic
evt_1294140685,evt_1294329172,0.546,1,1,thematic
evt_1294140685,evt_1294329173,0.696,1,-1,direct
evt_1294140686,evt_1294329173,0.696,1,-1,direct
evt_1293942142,evt_1294329173,0.652,2,-1,direct
evt_1294329173,evt_1294329174,0.765,1,1,direct
evt_1294140685,evt_1294329174,0.696,1,-1,direct
evt_1294140686,evt_1294329174,0.696,1,-1,direct
evt_1294329127,evt_1294329175,0.765,1,1,direct
evt_1294328866,evt_1294329175,0.615,1,1,thematic
evt_1294329172,evt_1294329175,0.615,1,1,thematic
evt_1294329127,evt_1294329176,0.765,1,1,direct
evt_1294329175,evt_1294329176,0.765,1,1,direct
evt_1294328866,evt_1294329176,0.615,1,1,thematic
evt_1294329127,evt_1294329177,0.765,1,1,direct
evt_1294329175,evt_1294329177,0.765,1,1,direct
evt_1294329176,evt_1294329177,0.765,1,1,direct
evt_1294328866,evt_1294467434,0.546,1,1,thematic
evt_1294329127,evt_1294467434,0.546,1,1,thematic
evt_1294329172,evt_1294467434,0.546,1,1,thematic
evt_1294467434,evt_1294467435,0.615,1,1,thematic
evt_1294328866,evt_1294467435,0.546,1,1,thematic
evt_1294329127,evt_1294467435,0.546,1,1,thematic
evt_1294329173,evt_1294467436,0.696,1,-1,direct
evt_1294329174,evt_1294467436,0.696,1,-1,direct
evt_1294140685,evt_1294467436,0.652,2,1,direct
evt_1294467436,evt_1294467437,0.765,1,1,direct
evt_1294329173,evt_1294467437,0.696,1,-1,direct
evt_1294329174,evt_1294467437,0.696,1,-1,direct
evt_1294467434,evt_1294670124,0.546,1,1,thematic
evt_1294467435,evt_1294670124,0.546,1,1,thematic
evt_1294467436,evt_1294670124,0.546,1,1,thematic
evt_1294328866,evt_1294670290,0.652,2,1,direct
evt_1294329172,evt_1294670290,0.652,2,1,direct
evt_1294670124,evt_1294670290,0.615,1,1,thematic
evt_1294467436,evt_1294670672,0.696,1,1,direct
evt_1294467437,evt_1294670672,0.696,1,1,direct
evt_1294329173,evt_1294670672,0.652,2,-1,direct
evt_1294670672,evt_1294670673,0.765,1,1,direct
evt_1294467436,evt_1294670673,0.696,1,1,direct
evt_1294467437,evt_1294670673,0.696,1,1,direct
evt_1294329127,evt_1294671032,0.652,2,1,direct
evt_1294329175,evt_1294671032,0.652,2,1,direct
evt_1294329176,evt_1294671032,0.652,2,1,direct
evt_1294671032,evt_1294671033,0.765,1,1,direct
evt_1294329127,evt_1294671033,0.652,2,1,direct
evt_1294329175,evt_1294671033,0.652,2,1,direct
evt_1294670124,evt_1294671089,0.615,1,1,thematic
evt_1294670290,evt_1294671089,0.615,1,1,thematic
evt_1294670672,evt_1294671089,0.615,1,1,thematic
evt_1294670124,evt_1294671090,0.615,1,1,thematic
evt_1294670290,evt_1294671090,0.615,1,1,thematic
