from_id,to_id,relevance_score
evt_1291632529,topic_politics,0.88
evt_1291632530,topic_politics,0.88
evt_1291632531,topic_politics,0.88
evt_1291632532,topic_politics,0.84
evt_1291632533,topic_politics,0.84
evt_1291632534,topic_security,0.88
evt_1291632535,topic_security,0.88
evt_1291632536,topic_security,0.88
evt_1291632537,topic_security,0.88
evt_1291632538,topic_security,0.88
evt_1291632539,topic_security,0.88
evt_1291632540,topic_security,0.88
evt_1291632541,topic_politics,0.868
evt_1291632542,topic_politics,0.86
evt_1291632543,topic_politics,0.856
evt_1291632544,topic_politics,0.82
evt_1291632545,topic_politics,0.82
evt_1291632546,topic_politics,0.82
evt_1291632547,topic_politics,0.82
evt_1291632548,topic_politics,0.82
evt_1291632549,topic_politics,0.82
evt_1291632550,topic_politics,0.868
evt_1291632551,topic_politics,0.88
evt_1291632552,topic_politics,0.88
evt_1291632553,topic_politics,0.888
evt_1291632554,topic_politics,0.888
evt_1291632555,topic_politics,0.888
evt_1291632556,topic_politics,0.888
evt_1291632557,topic_politics,0.88
evt_1291632558,topic_politics,0.88
evt_1291632559,topic_politics,0.88
evt_1291632560,topic_politics,0.868
evt_1291632561,topic_politics,0.868
evt_1291632562,topic_politics,0.8
evt_1291632563,topic_politics,0.8
evt_1291632564,topic_politics,0.8
evt_1291632565,topic_politics,0.88
evt_1291632566,topic_politics,0.88
evt_1291632567,topic_politics,0.88
evt_1291632568,topic_politics,0.88
evt_1291632569,topic_politics,0.88
evt_1291632570,topic_politics,0.88
evt_1291632571,topic_politics,0.88
evt_1291632572,topic_politics,0.838
evt_1291632573,topic_politics,0.838
evt_1291632574,topic_politics,0.856
evt_1291632575,topic_politics,0.94
evt_1291632576,topic_politics,0.94
evt_1291632577,topic_politics,0.94
evt_1291632578,topic_politics,0.94
evt_1291632579,topic_politics,0.94
evt_1291632580,topic_politics,0.868
evt_1291632581,topic_politics,0.948
evt_1291632582,topic_politics,0.84
evt_1291632583,topic_security,0.88
evt_1291632584,topic_security,0.9
evt_1291632585,topic_security,0.88
evt_1291632586,topic_security,0.88
evt_1291632587,topic_politics,0.838
evt_1291632588,topic_politics,0.868
evt_1291632589,topic_security,1.0
evt_1291632590,topic_politics,0.856
evt_1291632591,topic_politics,0.8
evt_1291632592,topic_politics,0.8
evt_1291632593,topic_politics,0.8
evt_1291632594,topic_politics,0.9
evt_1291632595,topic_politics,0.9
evt_1291632596,topic_politics,0.9
evt_1291632597,topic_politics,0.948
evt_1291632598,topic_politics,0.94
evt_1291632599,topic_politics,0.94
evt_1291632600,topic_politics,0.94
evt_1291632601,topic_politics,0.94
evt_1291632602,topic_politics,0.8
evt_1291632603,topic_politics,0.86
evt_1291632604,topic_politics,0.838
evt_1291632605,topic_politics,0.868
evt_1291632606,topic_politics,0.9
evt_1291632607,topic_politics,0.9
evt_1291632608,topic_politics,0.82
evt_1291632609,topic_politics,0.94
evt_1291632610,topic_politics,0.86
evt_1291632611,topic_politics,0.88
evt_1291632612,topic_politics,0.88
evt_1291632613,topic_politics,0.88
evt_1291632614,topic_politics,0.88
evt_1291632615,topic_politics,0.838
evt_1291632616,topic_politics,0.838
evt_1291632617,topic_politics,0.9
evt_1291632618,topic_politics,0.9
evt_1291632619,topic_politics,0.9
evt_1291632620,topic_security,0.88
evt_1291632621,topic_security,0.88
evt_1291632622,topic_security,0.88
evt_1291632623,topic_politics,0.86
evt_1291632624,topic_politics,0.84
evt_1291632625,topic_politics,0.838
evt_1291632626,topic_politics,0.838
evt_1291632627,topic_politics,0.838
evt_1291632628,topic_security,0.88
evt_1291632629,topic_security,0.88
evt_1291632630,topic_security,0.88
evt_1291632631,topic_politics,0.86
evt_1291632632,topic_security,0.9
evt_1291632633,topic_politics,0.888
evt_1291632634,topic_politics,0.82
evt_1291632635,topic_politics,0.94
evt_1291632636,topic_politics,0.838
evt_1291632637,topic_politics,0.94
evt_1291632638,topic_security,0.88
evt_1291632639,topic_security,0.88
evt_1291632640,topic_security,0.88
evt_1291632641,topic_politics,0.8
evt_1291632642,topic_politics,0.86
evt_1291632643,topic_politics,0.838
evt_1291632644,topic_politics,0.856
evt_1291632645,topic_politics,0.82
evt_1291632646,topic_politics,0.868
evt_1291632647,topic_politics,0.88
evt_1291632648,topic_politics,0.88
evt_1291632649,topic_politics,0.888
evt_1291632650,topic_security,1.0
evt_1291632651,topic_security,1.0
evt_1291632652,topic_politics,0.8
evt_1291632653,topic_politics,0.8
evt_1291632654,topic_politics,0.8
evt_1291632655,topic_politics,0.8
evt_1291632656,topic_politics,0.8
evt_1291632657,topic_politics,0.8
evt_1291632658,topic_politics,0.8
evt_1291632659,topic_politics,0.8
evt_1291632660,topic_politics,0.8
evt_1291632661,topic_politics,0.8
evt_1291632662,topic_politics,0.8
evt_1291632663,topic_politics,0.802
evt_1291632664,topic_politics,0.808
evt_1291632665,topic_politics,0.808
evt_1291632666,topic_politics,0.86
evt_1291632667,topic_politics,0.86
evt_1291632668,topic_politics,0.86
evt_1291632669,topic_politics,0.88
evt_1291632670,topic_politics,0.88
evt_1291632671,topic_politics,0.88
evt_1291632672,topic_politics,0.88
evt_1291632673,topic_politics,0.88
evt_1291632674,topic_politics,0.88
evt_1291632675,topic_politics,0.9
evt_1291632676,topic_politics,0.9
evt_1291632677,topic_politics,0.82
evt_1291632678,topic_politics,0.82
evt_1291632679,topic_politics,0.82
evt_1291632680,topic_politics,0.82
evt_1291632681,topic_politics,0.82
evt_1291632682,topic_politics,0.82
evt_1291632683,topic_politics,0.838
evt_1291632684,topic_politics,0.856
evt_1291632685,topic_politics,0.94
evt_1291632686,topic_politics,0.94
evt_1291632687,topic_politics,0.94
evt_1291632688,topic_politics,0.94
evt_1291632689,topic_politics,0.868
evt_1291632690,topic_politics,0.868
evt_1291632691,topic_politics,0.868
evt_1291632692,topic_politics,0.948
evt_1291632693,topic_politics,0.948
evt_1291632694,topic_politics,0.94
evt_1291632695,topic_politics,0.94
evt_1291632696,topic_politics,1.0
evt_1291632697,topic_politics,0.84
evt_1291632698,topic_politics,0.84
evt_1291632699,topic_politics,0.84
evt_1291632700,topic_politics,0.84
evt_1291632701,topic_politics,0.84
evt_1291632702,topic_politics,0.84
evt_1291632703,topic_politics,0.84
evt_1291632704,topic_politics,0.84
evt_1291632705,topic_politics,0.84
evt_1291632706,topic_politics,0.84
evt_1291632707,topic_politics,0.84
evt_1291632708,topic_politics,0.84
evt_1291632709,topic_politics,0.84
evt_1291632710,topic_politics,0.88
evt_1291632711,topic_politics,0.88
evt_1291632712,topic_politics,0.9
evt_1291632713,topic_security,0.98
evt_1291632714,topic_security,1.0
evt_1291632715,topic_security,1.0
evt_1291632716,topic_politics,0.838
evt_1291632717,topic_politics,0.856
evt_1291632718,topic_politics,0.856
evt_1291632719,topic_politics,0.856
evt_1291632720,topic_politics,0.856
evt_1291632721,topic_politics,0.868
evt_1291632722,topic_politics,0.838
evt_1291632723,topic_politics,0.856
evt_1291632724,topic_politics,0.84
evt_1291632725,topic_politics,0.84
evt_1291632726,topic_politics,0.82
evt_1291632727,topic_politics,0.84
evt_1291632728,topic_politics,0.84
evt_1291632729,topic_politics,0.888
evt_1291632730,topic_politics,0.888
evt_1291632731,topic_politics,0.888
evt_1291632732,topic_politics,0.888
evt_1291632733,topic_politics,0.82
evt_1291632734,topic_politics,0.868
evt_1291632735,topic_politics,0.868
evt_1291632736,topic_politics,0.838
evt_1291632737,topic_politics,0.838
evt_1291632738,topic_politics,0.94
evt_1291632739,topic_politics,0.86
evt_1291632740,topic_politics,0.8
evt_1291632741,topic_politics,0.8
evt_1291632742,topic_politics,0.8
evt_1291632743,topic_politics,0.808
evt_1291632744,topic_politics,0.86
evt_1291632745,topic_politics,0.86
evt_1291632746,topic_politics,0.88
evt_1291632747,topic_politics,0.88
evt_1291632748,topic_politics,0.88
evt_1291632749,topic_politics,0.88
evt_1291632750,topic_politics,0.88
evt_1291632751,topic_politics,0.88
evt_1291632752,topic_politics,0.88
evt_1291632753,topic_politics,0.868
evt_1291632754,topic_politics,0.94
evt_1291632755,topic_politics,0.94
evt_1291632756,topic_politics,0.94
evt_1291632757,topic_politics,0.94
evt_1291632758,topic_politics,0.94
evt_1291632759,topic_politics,1.0
evt_1291632760,topic_politics,0.84
evt_1291632761,topic_politics,0.84
evt_1291632762,topic_politics,0.84
evt_1291632763,topic_politics,0.84
evt_1291632764,topic_politics,0.84
evt_1291632765,topic_politics,0.84
evt_1291632766,topic_politics,0.84
evt_1291632767,topic_politics,0.84
evt_1291632768,topic_politics,0.84
evt_1291632769,topic_politics,0.84
evt_1291632770,topic_politics,0.84
evt_1291632771,topic_politics,0.84
evt_1291632772,topic_politics,0.84
evt_1291632773,topic_politics,0.84
evt_1291632774,topic_politics,0.84
evt_1291632775,topic_politics,0.888
evt_1291632776,topic_politics,0.888
evt_1291632777,topic_security,0.94
evt_1291632778,topic_security,1.0
evt_1291632779,topic_security,1.0
evt_1291632780,topic_security,1.0
evt_1291632781,topic_security,1.0
evt_1291632782,topic_security,1.0
evt_1291632783,topic_security,0.94
evt_1291632784,topic_politics,0.84
evt_1291632785,topic_politics,0.84
evt_1291632786,topic_politics,0.8
evt_1291632787,topic_politics,0.8
evt_1291632788,topic_politics,0.8
evt_1291632789,topic_politics,0.84
evt_1291632790,topic_politics,0.8
evt_1291632791,topic_politics,0.8
evt_1291632792,topic_politics,0.802
evt_1291632793,topic_politics,0.88
evt_1291632794,topic_politics,0.88
evt_1291632795,topic_politics,0.82
evt_1291632796,topic_politics,0.82
evt_1291632797,topic_politics,0.868
evt_1291632798,topic_politics,0.868
evt_1291632799,topic_politics,0.84
evt_1291632800,topic_politics,0.84
evt_1291632801,topic_politics,0.84
evt_1291632802,topic_politics,0.84
evt_1291632803,topic_politics,0.84
evt_1291632804,topic_politics,0.84
evt_1291632805,topic_politics,0.84
evt_1291632806,topic_politics,0.84
evt_1291632807,topic_security,1.0
evt_1291632808,topic_security,1.0
evt_1291632809,topic_politics,0.82
evt_1291632810,topic_politics,0.82
evt_1291632811,topic_politics,0.94
evt_1291632812,topic_politics,0.838
evt_1291632813,topic_politics,0.856
evt_1291632814,topic_politics,0.808
evt_1291632815,topic_politics,0.808
evt_1291632816,topic_politics,0.86
evt_1291632817,topic_politics,0.98
evt_1291632818,topic_politics,0.94
evt_1291632819,topic_politics,0.88
evt_1291632820,topic_politics,0.82
evt_1291632821,topic_politics,0.868
evt_1291632822,topic_politics,0.868
evt_1291632823,topic_politics,0.94
evt_1291632824,topic_politics,0.82
evt_1291632825,topic_politics,0.88
evt_1291632826,topic_politics,0.88
evt_1291632827,topic_security,1.0
evt_1291632828,topic_politics,0.838
evt_1291632829,topic_politics,0.838
evt_1291632830,topic_politics,0.84
evt_1291632831,topic_politics,0.84
evt_1291632832,topic_politics,0.82
evt_1291632833,topic_politics,0.8
evt_1291632834,topic_politics,0.8
evt_1291632835,topic_politics,0.8
evt_1291632836,topic_politics,0.86
evt_1291632837,topic_politics,0.904
evt_1291632838,topic_politics,0.89
evt_1291632839,topic_politics,0.89
evt_1291632840,topic_politics,0.88
evt_1291632841,topic_politics,0.88
evt_1291632842,topic_politics,0.88
evt_1291632843,topic_politics,0.838
evt_1291632844,topic_politics,0.838
evt_1291632845,topic_politics,0.838
evt_1291632846,topic_politics,0.94
evt_1291632847,topic_politics,0.94
evt_1291632848,topic_politics,0.94
evt_1291632849,topic_politics,0.94
evt_1291632850,topic_politics,0.94
evt_1291632851,topic_politics,0.868
evt_1291632852,topic_politics,0.868
evt_1291632853,topic_politics,0.84
evt_1291632854,topic_politics,0.84
evt_1291632855,topic_politics,0.84
evt_1291632856,topic_politics,0.84
evt_1291632857,topic_politics,0.93
evt_1291632858,topic_politics,0.808
evt_1291632859,topic_security,0.98
evt_1291632860,topic_politics,0.808
evt_1291632861,topic_politics,0.8
evt_1291632862,topic_politics,0.868
evt_1291632863,topic_security,1.0
evt_1291632864,topic_security,1.0
evt_1291632865,topic_security,1.0
evt_1291632866,topic_security,1.0
evt_1291632867,topic_security,1.0
evt_1291632868,topic_security,1.0
evt_1291632869,topic_security,1.0
evt_1291632870,topic_security,1.0
evt_1291632871,topic_politics,0.84
evt_1291632872,topic_politics,0.84
evt_1291632873,topic_politics,0.86
evt_1291632874,topic_politics,0.856
evt_1291632875,topic_politics,0.856
evt_1291632876,topic_politics,0.86
evt_1291632877,topic_politics,0.86
evt_1291632878,topic_politics,0.88
evt_1291632879,topic_politics,0.88
evt_1291632880,topic_politics,0.94
evt_1291632881,topic_politics,0.94
evt_1291632882,topic_politics,0.86
evt_1291632883,topic_politics,0.86
evt_1291632884,topic_politics,0.88
evt_1291632885,topic_politics,0.88
evt_1291632886,topic_politics,0.88
evt_1291632887,topic_politics,0.94
evt_1291632888,topic_politics,0.94
evt_1291632889,topic_politics,0.94
evt_1291632890,topic_politics,0.88
evt_1291632891,topic_politics,0.94
evt_1291632892,topic_politics,0.806
evt_1291632893,topic_politics,0.806
evt_1291632894,topic_politics,0.88
evt_1291632895,topic_politics,0.94
evt_1291632896,topic_politics,0.88
evt_1291632897,topic_politics,0.88
evt_1291632898,topic_politics,0.88
evt_1291632899,topic_politics,0.94
evt_1291632900,topic_politics,0.94
evt_1291632901,topic_politics,0.94
evt_1291632902,topic_politics,0.86
evt_1291632903,topic_politics,0.86
evt_1291632904,topic_politics,0.86
evt_1291632905,topic_politics,0.86
evt_1291632906,topic_politics,0.948
evt_1291632907,topic_politics,0.94
evt_1291632908,topic_politics,0.84
evt_1291632909,topic_politics,0.84
evt_1291632910,topic_politics,0.838
evt_1291632911,topic_politics,0.86
evt_1291632912,topic_politics,0.86
evt_1291632913,topic_politics,0.86
evt_1291632914,topic_politics,0.82
evt_1291632915,topic_politics,0.838
evt_1291632916,topic_politics,0.838
evt_1291632917,topic_politics,0.94
evt_1291632918,topic_politics,0.94
evt_1291632919,topic_politics,0.94
evt_1291632920,topic_politics,0.94
evt_1291632921,topic_politics,0.86
evt_1291632922,topic_politics,0.86
evt_1291632923,topic_politics,0.94
evt_1291632924,topic_politics,0.8
evt_1291632925,topic_politics,0.84
evt_1291632926,topic_politics,0.84
evt_1291632927,topic_politics,0.84
evt_1291632928,topic_politics,0.8
evt_1291632929,topic_politics,0.8
evt_1291632930,topic_politics,0.86
evt_1291632931,topic_politics,0.86
evt_1291632932,topic_politics,0.888
evt_1291632933,topic_politics,0.94
evt_1291632934,topic_politics,0.838
evt_1291632935,topic_politics,0.838
evt_1291632936,topic_politics,0.84
evt_1291632937,topic_politics,0.84
evt_1291632938,topic_politics,0.8
evt_1291632939,topic_politics,0.8
evt_1291632940,topic_politics,0.8
evt_1291632941,topic_politics,0.8
evt_1291632942,topic_politics,0.8
evt_1291632943,topic_politics,0.808
evt_1291632944,topic_politics,0.808
evt_1291632945,topic_politics,0.86
evt_1291632946,topic_politics,0.88
evt_1291632947,topic_politics,0.88
evt_1291632948,topic_politics,0.88
evt_1291632949,topic_politics,0.82
evt_1291632950,topic_politics,1.0
evt_1291632951,topic_politics,0.86
evt_1291632952,topic_politics,0.86
evt_1291632953,topic_politics,0.86
evt_1291632954,topic_politics,0.868
evt_1291632955,topic_politics,0.856
evt_1291632956,topic_politics,0.856
evt_1291632957,topic_politics,0.86
evt_1291632958,topic_politics,0.868
evt_1291632959,topic_politics,0.84
evt_1291632960,topic_politics,0.868
evt_1291632961,topic_security,0.9
evt_1291632962,topic_security,0.9
evt_1291632963,topic_politics,0.856
evt_1291632964,topic_security,0.984
evt_1291632965,topic_politics,0.808
evt_1291632966,topic_politics,0.806
evt_1291632967,topic_politics,0.8
evt_1291632968,topic_politics,0.8
evt_1291632969,topic_politics,0.8
evt_1291632970,topic_politics,0.8
evt_1291632971,topic_politics,0.8
evt_1291632972,topic_politics,0.8
evt_1291632973,topic_politics,0.8
evt_1291632974,topic_politics,0.8
evt_1291632975,topic_politics,0.8
evt_1291632976,topic_politics,0.8
evt_1291632977,topic_politics,0.8
evt_1291632978,topic_politics,0.808
evt_1291632979,topic_politics,0.808
evt_1291632980,topic_politics,0.808
evt_1291632981,topic_politics,0.808
evt_1291632982,topic_politics,0.808
evt_1291632983,topic_politics,0.808
evt_1291632984,topic_politics,0.808
evt_1291632985,topic_politics,0.86
evt_1291632986,topic_politics,0.86
evt_1291632987,topic_politics,0.88
evt_1291632988,topic_politics,0.88
evt_1291632989,topic_politics,0.82
evt_1291632990,topic_politics,0.82
evt_1291632991,topic_politics,0.838
evt_1291632992,topic_politics,0.9
evt_1291632993,topic_politics,0.9
evt_1291632994,topic_politics,0.94
evt_1291632995,topic_politics,0.94
evt_1291632996,topic_politics,0.94
evt_1291632997,topic_politics,0.94
evt_1291632998,topic_politics,0.94
evt_1291632999,topic_politics,0.868
evt_1291633000,topic_politics,0.868
evt_1291633001,topic_politics,0.928
evt_1291633002,topic_politics,0.94
evt_1291633003,topic_politics,0.948
evt_1291633004,topic_politics,0.94
evt_1291633005,topic_politics,0.98
evt_1291633006,topic_politics,1.0
evt_1291633007,topic_politics,0.84
evt_1291633008,topic_politics,0.84
evt_1291633009,topic_politics,0.84
evt_1291633010,topic_politics,0.84
evt_1291633011,topic_politics,0.84
evt_1291633012,topic_politics,0.84
evt_1291633013,topic_politics,0.84
evt_1291633014,topic_politics,0.84
evt_1291633015,topic_politics,0.84
evt_1291633016,topic_politics,0.84
evt_1291633017,topic_politics,0.84
evt_1291633018,topic_politics,0.88
evt_1291633019,topic_politics,0.888
evt_1291633020,topic_politics,0.888
evt_1291633021,topic_politics,0.888
evt_1291633022,topic_politics,0.94
evt_1291633023,topic_politics,0.94
evt_1291633024,topic_politics,0.94
evt_1291633025,topic_politics,0.94
evt_1291633026,topic_politics,0.93
evt_1291633027,topic_politics,0.93
